Date,Open,High,Low,Close,Volume
2013-01-01,0.2898226370816583,0.3043599101892003,0.288668885684355,0.2946683764457702,1913424000
2013-01-08,0.2953605829252301,0.2962836003918181,0.2782850486231366,0.2815155684947967,2486668000
2013-01-15,0.2801311530944829,0.2838231692246621,0.2748238902227032,0.2808234095573425,1691088000
2013-01-22,0.2805926432045015,0.2928224429780618,0.2769006546481056,0.2909764349460602,1943424000
2013-01-29,0.2898226289990715,0.2905148578120661,0.2803618568019857,0.2805925905704498,1947568000
2013-02-05,0.2819770384361849,0.2916685696830091,0.278515785135918,0.2886688113212585,2053524000
2013-02-12,0.2861305463924183,0.2951298214303161,0.2780542887342924,0.2937453091144562,2750156000
2013-02-19,0.2939761309375264,0.2953606160311928,0.2829000851425853,0.2838231027126312,2741564000
2013-02-26,0.2826692833945617,0.2965142960469019,0.2817462660465154,0.2921300530433655,2298952000
2013-03-05,0.2955473889051644,0.3018158608862906,0.2922970506241856,0.2948508858680725,1570132000
2013-03-12,0.2943865564327403,0.3008872052454166,0.2892789136786198,0.2913683950901031,1834088000
2013-03-19,0.2916006722805754,0.2939223313924101,0.2860286738063564,0.2881181836128235,1629652000
2013-03-26,0.2888146592052861,0.2981013233289845,0.2860286738063564,0.2881181836128235,1279588000
2013-04-02,0.2883502970404624,0.2895111264519446,0.2795279879779267,0.2885824739933014,1897368000
2013-04-09,0.2888146172941631,0.3071557382219144,0.285564306079805,0.2976369261741638,2935460000
2013-04-16,0.30042298942159,0.3029767978981339,0.2871895100355453,0.2922971546649933,1952936000
2013-04-23,0.2948508996253476,0.3162101794855537,0.2943865734710718,0.3150493502616882,1880772000
2013-04-30,0.3157458711850363,0.3243360023920968,0.3136563618581166,0.3210856914520263,1452488000
2013-05-07,0.3210856826349247,0.3389624753434708,0.3138885301670929,0.3306044936180115,2499848000
2013-05-14,0.3345513192307233,0.3475526184402906,0.3313010082665082,0.3445344567298889,1624176000
2013-05-21,0.3447666582076449,0.3477848201329415,0.3294436993108192,0.3375695049762726,1515376000
2013-05-28,0.3418510349149193,0.3448845279284448,0.3301837476743735,0.3371841311454773,1920832000
2013-06-04,0.3392842908919293,0.3453512780665751,0.3294837688687405,0.3369508385658264,1667972000
2013-06-11,0.3325172380213778,0.3411510332470697,0.3259835664250207,0.3381175398826599,1336528000
2013-06-18,0.3397508922788719,0.3612186706555347,0.324583455887543,0.329483687877655,3570056000
2013-06-25,0.33298402431401,0.3360175183489922,0.3227168158738358,0.3290171325206756,2476208000
2013-07-02,0.3271503022505895,0.3348507001537149,0.3257502476062588,0.3306505084037781,843548000
2013-07-09,0.3313504538006189,0.3448845073029378,0.3304170842293261,0.3409176170825958,1023356000
2013-07-16,0.3423177376222123,0.3446511896289082,0.3287837104199874,0.3320505321025848,1446064000
2013-07-23,0.3362507826149902,0.3371841801948221,0.3287837410610591,0.3306505084037781,1181264000
2013-07-30,0.3318172072074224,0.3472180017461931,0.3315838508774335,0.346051275730133,1208700000
2013-08-06,0.3462845610944426,0.3469846021802387,0.3059158125885731,0.3353173434734344,1960476000
2013-08-13,0.3357840413447255,0.3593519159777492,0.3336839180054899,0.3488513827323913,2803480000
2013-08-20,0.3469846249571982,0.3523515698780159,0.3458178990099309,0.3497847616672516,1170020000
2013-08-27,0.3482651845364133,0.3506104023751338,0.3442783198020289,0.3459199666976928,1250624000
2013-09-03,0.3468580278772478,0.3548317849636078,0.3440437721820857,0.3548317849636078,1154828000
2013-09-10,0.3574114827485395,0.3761732218817606,0.3557698082086254,0.3707792162895202,1383212000
2013-09-17,0.3721863868210631,0.3775803928323422,0.3646816682190058,0.3667923808097839,1291628000
2013-09-24,0.3670267981227234,0.3714826989263687,0.3595220818849356,0.3649160861968994,990264000
2013-10-01,0.365385156338998,0.3686684769731707,0.3590530759149976,0.3656196892261505,1241960000
2013-10-08,0.3646816582088255,0.3698411590954159,0.3541281794162144,0.3632745444774627,1170388000
2013-10-15,0.3632745105625595,0.3754696348818361,0.3611637982267722,0.3717173039913177,1082292000
2013-10-22,0.3717172462604853,0.3719517511787997,0.3517828744298273,0.3567078411579132,1392620000
2013-10-29,0.3562389257994238,0.359991257396808,0.3468580269129619,0.3475615978240967,1501752000
2013-11-05,0.345450855520273,0.3689030289379567,0.3405258879196809,0.3679649531841278,2205644000
2013-11-12,0.3696064861205625,0.3827397103803922,0.3644470151460535,0.370075523853302,1724084000
2013-11-19,0.3663233238069441,0.3696066170564387,0.355300779418218,0.3637435734272003,1031936000
2013-11-26,0.3697220148630767,0.3739662743718425,0.365477755354311,0.3713725805282593,1425284000
2013-12-03,0.3713725543349357,0.3770315478750817,0.3579323954870254,0.3586397767066955,1721768000
2013-12-10,0.3586396383919576,0.368542887322181,0.3536879998725475,0.3546311557292938,1619356000
2013-12-17,0.3543955472183304,0.3751452387866987,0.3513302470817629,0.3720799386501312,1509528000
2013-12-24,0.3742020540844586,0.3767957758743649,0.368543032390647,0.3765599727630615,707676000
2013-12-31,0.377267335446338,0.3796252540090533,0.3683072392862984,0.3744378387928009,1164692000
2014-01-07,0.3782104159562126,0.3876421164286001,0.3614691862670511,0.3621765673160553,1395476000
2014-01-14,0.364062925172634,0.3831620738845618,0.3624123599415619,0.3770314753055572,977924000
2014-01-21,0.3775031397706469,0.3808042428801185,0.3624124429315095,0.3645345866680145,1249552000
2014-01-28,0.3638271230146858,0.3732587958621191,0.3624123608441299,0.3652418851852417,1300912000
2014-02-04,0.3650061344059197,0.3803326330870454,0.3612334534830878,0.3753809928894043,1145368000
2014-02-11,0.3775030017777674,0.4232466537014577,0.3756166899574324,0.4223034977912903,2700284000
2014-02-18,0.4225393319973986,0.4491838116742987,0.4185308488119513,0.4458827376365661,2131580000
2014-02-25,0.4432891721954042,0.4475334318119095,0.4199457583589302,0.4312637746334076,1689556000
2014-03-04,0.4353426858164419,0.444580078226707,0.4265789725340355,0.4284738302230835,1361300000
2014-03-11,0.4306055751018826,0.4365270166234014,0.4159204757997249,0.4220787286758423,1681524000
2014-03-18,0.423736686913908,0.4478960722842593,0.4218418292839069,0.4370006620883941,1724084000
2014-03-25,0.4417377663505144,0.4493171681941165,0.4166309395078224,0.4242103695869446,2075132000
2014-04-01,0.4377112860579473,0.4542912427578703,0.4277632894495735,0.4313161373138428,2292376000
2014-04-08,0.4313160239603639,0.4526331337791884,0.4234997550660478,0.4339214563369751,1908704000
2014-04-15,0.4343952995601649,0.4443432966673985,0.43013187626214,0.4431590139865875,810308000
2014-04-22,0.443869557957815,0.4609232510327768,0.4362901544997909,0.4417378604412079,1448580000
2014-04-29,0.4433958500410839,0.4450538401338757,0.4339215886702443,0.4412641525268554,1070780000
2014-05-06,0.4455275435789568,0.4493172309119806,0.4194732984573576,0.4400798380374908,1982204000
2014-05-13,0.4341583648171191,0.441500927600719,0.4220786720403636,0.4391323626041412,1405356000
2014-05-20,0.4372374730206047,0.4400797733972922,0.4294212034557537,0.4379480481147766,785932000
2014-05-27,0.4425826061869456,0.4563835615809185,0.4411549103868361,0.450672835111618,1026868000
2014-06-03,0.4516246573282078,0.4575733431313101,0.4428205796471594,0.4532902836799621,1001652000
2014-06-10,0.4516246166647952,0.4694707008328462,0.4497210317060833,0.4635219871997833,1247456000
2014-06-17,0.4639979188760114,0.4685189084710712,0.4392513420229987,0.4452000558376312,1615084000
2014-06-24,0.4444861178038329,0.4480553283497157,0.4337784578006208,0.4411548376083374,1231440000
2014-07-01,0.4406790842508531,0.4497210927580575,0.4392513882466099,0.4449621438980102,764852000
2014-07-08,0.4437725260423533,0.4601909210448364,0.4371099901731824,0.4590011835098266,1339740000
2014-07-15,0.4597149971222169,0.4663775324902033,0.4371099572918987,0.4413930177688598,1851180000
2014-07-22,0.4447240558890847,0.4471035296277248,0.4145047167159033,0.4216431379318237,1447228000
2014-07-29,0.4218811904300295,0.4313990875002816,0.4149806980347543,0.419977605342865,1327644000
2014-08-05,0.4187878738810057,0.4544800167434242,0.4126012293553237,0.4497210681438446,2168260000
2014-08-12,0.4494831483988691,0.4597148938038659,0.4444862409045118,0.4592389762401581,1462612000
2014-08-19,0.4573354568909919,0.4632841432686574,0.4504349636735555,0.4547180235385895,1147128000
2014-08-26,0.4579245038377482,0.4658115106567797,0.4562515092982085,0.4648555219173431,840244000
2014-09-02,0.4660504642140262,0.4815854929836494,0.4617484584386727,0.4729814529418945,1517004000
2014-09-09,0.4708304818767481,0.4739374877466632,0.4488424578687633,0.4507544636726379,1178372000
2014-09-16,0.4495595015838913,0.4665285153515722,0.4481254899870826,0.4514715075492859,1435904000
2014-09-23,0.4490814378574275,0.4545784438235599,0.4354584428916551,0.4426284432411194,1103904000
2014-09-30,0.4407164188144359,0.4447794131424561,0.4247033959182224,0.4330684244632721,1355348000
2014-10-07,0.431156350998384,0.4385653612783399,0.4008033327794394,0.401281327009201,1958028000
2014-10-14,0.4067783659945013,0.4268543817475999,0.4019983663139128,0.4199233651161194,1623216000
2014-10-21,0.4230303829792972,0.4443013992746672,0.4218353830241993,0.4419113993644714,1160328000
2014-10-28,0.4407164994786577,0.4794345580990519,0.4402385050862942,0.4748935401439667,1096228000
2014-11-04,0.4780004387282739,0.4944914552319696,0.4682014276829889,0.4784784615039825,1834124000
2014-11-11,0.4756105607850848,0.4782395442704579,0.4631825352503988,0.4708305597305298,961884000
2014-11-18,0.471069482272258,0.4940134957878908,0.4698744821618823,0.4918625354766845,1004020000
2014-11-25,0.492984106039174,0.5061847681870143,0.4905839908507721,0.4939441978931427,724396000
2014-12-02,0.4934639236018148,0.5100247279047866,0.48890368968725,0.4992241859436035,1108332000
2014-12-09,0.4961040667574898,0.4987442324845992,0.4682627300566768,0.469702810049057,1158124000
2014-12-16,0.4692228368217599,0.4987442791461944,0.4584222930916671,0.4987442791461944,1231564000
2014-12-23,0.5025845532450695,0.5049846680955015,0.4903439274515901,0.4934640824794769,290504000
2014-12-30,0.4901038822467711,0.4925039968480028,0.4728230342286048,0.4749831259250641,590052000
2015-01-06,0.4757032104917827,0.4821835434101239,0.4579423436155847,0.4725830554962158,1203624000
2015-01-13,0.4761831717395379,0.4857836299128893,0.4656226791935002,0.479063332080841,762424000
2015-01-20,0.4824235404469057,0.4980243155127395,0.4745031557555211,0.4949041604995727,698456000
2015-01-27,0.4872237350240774,0.4877037808466159,0.4545821641191416,0.4709029495716095,1423820000
2015-02-03,0.4742632019560419,0.497064353474347,0.4718630867670897,0.489143967628479,989900000
2015-02-10,0.4896238996865205,0.5400263700465894,0.4874637790993953,0.5354661345481873,1534024000
2015-02-17,0.5345059436528559,0.5397862178021653,0.5280256410106158,0.5318658351898193,826480000
2015-02-24,0.5318657977950113,0.5453064478656106,0.527065569714314,0.5424262881278992,885044000
2015-03-03,0.5404191766237553,0.5517431462394915,0.5302998565160219,0.5447559952735901,1190020000
2015-03-10,0.5471652662714231,0.5613804843958333,0.5358412984243779,0.5534296035766602,1792548000
2015-03-17,0.5522250228384596,0.5688495991107779,0.5459606847552452,0.5471653342247009,1912596000
2015-03-24,0.5454786166274882,0.5493335970994111,0.4929546297651235,0.5172891616821289,1756492000
2015-03-31,0.5158436805662777,0.523794562054043,0.4975325613048663,0.5221080183982849,1396112000
2015-04-07,0.5221079761528569,0.5502974366724047,0.5192167258663062,0.5433103442192078,1655280000
2015-04-14,0.5411419498668143,0.5493337497436886,0.5302998178670332,0.5322273373603821,1144380000
2015-04-21,0.5387327598323457,0.5442742867399786,0.521626284726504,0.5348777770996094,1186672000
2015-04-28,0.5339139199272085,0.5512613094137261,0.5288542311515472,0.5447559952735901,1106172000
2015-05-05,0.5428284025285142,0.543551215036909,0.4910272223840565,0.4970505833625793,2834672000
2015-05-12,0.4934364985635963,0.5175300534732119,0.4931955228040039,0.5124704241752625,1531172000
2015-05-19,0.5107841272606257,0.513193541627395,0.5013876754707869,0.5025923252105713,902916000
2015-05-26,0.5024981655897115,0.5470355794819799,0.4978991809574686,0.5417104363441467,1727548000
2015-06-02,0.5383216341746603,0.5412262676523254,0.5204098816210019,0.526461124420166,1454936000
2015-06-09,0.5269453422234689,0.5329965860904633,0.5044346019276514,0.5100017786026001,1699676000
2015-06-16,0.509033386266081,0.5354169452580998,0.5039503359159619,0.5271872282028198,1659732000
2015-06-23,0.5281553946955169,0.5322702530258125,0.4862805954236886,0.4870067536830902,1830912000
2015-06-30,0.4899112864766292,0.5058866513775266,0.483375920418892,0.4882169365882873,979348000
2015-07-07,0.4853124834580438,0.4872488673285762,0.4637699099236051,0.4811975955963135,1713512000
2015-07-14,0.4819237546816149,0.4887011848026325,0.4736940078008293,0.4768406748771667,1206580000
2015-07-21,0.4758723897389754,0.4857964855944088,0.4620754978057342,0.4674006104469299,1057372000
2015-07-28,0.468610800936078,0.4916056273175112,0.4637697848557763,0.4911215603351593,1236640000
2015-08-04,0.4894274974507844,0.5797125637669116,0.4867648966487943,0.5755977034568787,3217956000
2015-08-11,0.5671258908720856,0.5782602459150181,0.559138203893873,0.5661576986312866,1584472000
2015-08-18,0.5620427560293361,0.5659155821349559,0.4841022821411484,0.5012879371643066,2028212000
2015-08-25,0.5255161904557052,0.5558998748236441,0.492944923466152,0.546420156955719,2241720000
2015-09-01,0.5306209206227132,0.5505526305865268,0.5201689327340151,0.5286763310432434,1247980000
2015-09-08,0.5415589354031992,0.557601521878258,0.5347530177239845,0.551524817943573,1378960000
2015-09-15,0.5517679259259477,0.57631796994625,0.5500664463332984,0.5719426870346069,1378448000
2015-09-22,0.5595461512117801,0.5850684602393276,0.5469065226720727,0.5663520693778992,1537704000
2015-09-29,0.5724286646543915,0.6254177987359434,0.5644073731837685,0.6178826689720154,2294580000
2015-10-06,0.61131977786308,0.6441341558905753,0.6088890853407574,0.6404880881309509,1874272000
2015-10-13,0.6353837691411812,0.6835115247866088,0.6331961280794004,0.6759763360023499,2179748000
2015-10-20,0.6730594706050059,0.6995540387007368,0.665038178814993,0.6917757987976074,1587200000
2015-10-27,0.6883729333783604,0.6983387575116027,0.6716011339242286,0.697609543800354,1243720000
2015-11-03,0.6934773300667086,0.7763640567655999,0.6716010938901696,0.7634813785552979,2962672000
2015-11-10,0.7535153941096419,0.7576476236465663,0.7207010153521767,0.7389312386512756,2100456000
2015-11-17,0.7408757856663934,0.769314881409787,0.7311529579573207,0.7515708208084106,1343632000
2015-11-24,0.7544249918572552,0.7773603169943922,0.7510091109343919,0.7739443778991699,747968000
2015-12-01,0.78077600035686,0.824938640822834,0.7800440177482665,0.8078591823577881,1742736000
2015-12-08,0.7978556006497769,0.8234748219876248,0.7851679774085792,0.7946836948394775,1426972000
2015-12-15,0.8037113458019846,0.8188388910120741,0.7832160051290911,0.8027353882789612,1477924000
2015-12-22,0.8051752472500584,0.811519057904603,0.7895597536043422,0.8085911273956299,447008000
2015-12-29,0.8090791505089695,0.8281105828325982,0.781751992482791,0.7898037433624268,890608000
2016-01-05,0.8046871640078229,0.8159108181989143,0.7112380179505466,0.7241696119308472,2392764000
2016-01-12,0.7371013410669673,0.7471050650310629,0.6499960468115467,0.6614636778831482,2392716000
2016-01-19,0.6751271619585566,0.701966366522947,0.6453600854184365,0.6934266090393066,1948500000
2016-01-26,0.6948906024673622,0.7185578448888276,0.6709793270753747,0.7148979902267456,1336808000
2016-02-02,0.7075783542160401,0.7112382095582149,0.6063214062674556,0.6153491735458374,2226100000
2016-02-09,0.6080292435919239,0.6477999829933224,0.6038813233170003,0.6277925968170166,1442132000
2016-02-16,0.6368206124900456,0.7776043665355783,0.6348686969673704,0.7690646052360535,3300776000
2016-02-23,0.7629646112004062,0.7837039259473163,0.7466170760592145,0.7651605010032654,1741156000
2016-03-01,0.7699070489991456,0.8095778169050929,0.7686826141109544,0.7919463515281677,1299788000
2016-03-08,0.7838653566505304,0.7941503890130347,0.7601118893019813,0.7909669280052185,1251524000
2016-03-15,0.7868039547488026,0.838718785529197,0.7730905977139555,0.8303928375244141,1826832000
2016-03-22,0.8276994848777857,0.8565954505077107,0.8186388256167066,0.852922260761261,1181364000
2016-03-29,0.8492487696498382,0.8972455534428756,0.8472897434634733,0.8766754865646362,1760628000
2016-04-05,0.8688392064384481,0.8930824587476359,0.8480242786858873,0.8786344528198242,1814508000
2016-04-12,0.8815730775104378,0.9173258003435334,0.8605132840637971,0.9053266048431396,1804336000
2016-04-19,0.9087548973411224,0.9104690597251808,0.8835321305146857,0.89259272813797,1103116000
2016-04-26,0.8979803550552752,0.9141425281770572,0.8605134620284127,0.8815732598304749,1526136000
2016-05-03,0.8715330287803431,0.8752062176012039,0.8423921483619039,0.8639417290687561,1513248000
2016-05-10,0.8693290702821745,1.0480925783597614,0.8553708478345673,1.0331547260284424,4351680000
2016-05-17,1.0285018791669536,1.0943749917831762,1.0152783072649998,1.0872734785079956,2373064000
2016-05-24,1.0877637457066838,1.1259652983999728,1.0848251467658747,1.124006271362305,1461244000
2016-05-31,1.1318350365043623,1.1671895486481376,1.1210322363849317,1.1352722644805908,1912452000
2016-06-07,1.1421468587678745,1.171117917587064,1.1244696005549482,1.1487758159637451,1775796000
2016-06-14,1.146074551604491,1.182656545171134,1.13330764365208,1.167680025100708,1610604000
2016-06-21,1.1725911025936184,1.1917414765633474,1.0942709924152507,1.1107207536697388,2179780000
2016-06-28,1.1318351926437034,1.1627703657691375,1.111457204462817,1.1455841064453125,1350280000
2016-07-05,1.1392006646010917,1.2865110761929182,1.1301165941618558,1.2771815061569214,1970296000
2016-07-12,1.2914213307116975,1.3208833849228443,1.2727619594682265,1.3005053997039795,1759864000
2016-07-19,1.2997688393944784,1.3702322431877592,1.2973136097907476,1.367040514945984,1668716000
2016-07-26,1.3790707338181143,1.4129521248737378,1.359674867570441,1.39281964302063,1893808000
2016-08-02,1.399448866938034,1.451989635800499,1.3626213576016095,1.442168951034546,1531940000
2016-08-09,1.4492885416365555,1.5590347774841715,1.4318567895905423,1.546267867088318,3428196000
2016-08-16,1.5440587618309822,1.5465138746750644,1.489308375667821,1.5349745750427246,1750856000
2016-08-23,1.5477412522173175,1.554615707612408,1.4917633767547416,1.5219619274139404,1618920000
2016-08-30,1.5227989059726683,1.5589564233272115,1.5043512193665305,1.5380489826202393,1425728000
2016-09-06,1.5434598023008088,1.555266312505542,1.409898208451221,1.4942657947540283,2316628000
2016-09-13,1.4905769809707174,1.6051989280167855,1.4637663392633198,1.566089749336243,2625600000
2016-09-20,1.5840455475021682,1.609626429567413,1.54321458736055,1.5825697183609009,1482228000
2016-09-27,1.5764201120197892,1.709735789104983,1.5756822562510366,1.6836628913879397,1731752000
2016-10-04,1.6861232424015753,1.7144097174436872,1.629796127039825,1.6504576206207275,1521412000
2016-10-11,1.645046286146678,1.64750592347715,1.5668278016917052,1.613808035850525,1724540000
2016-10-18,1.636190955045792,1.74122006176737,1.618973028320318,1.7392523288726809,1399860000
2016-10-25,1.736300476975203,1.7943493532545294,1.7279375251411084,1.7503207921981812,1663160000
2016-11-01,1.7567164747582171,1.766309306027437,1.6376670331395855,1.753026843070984,1895096000
2016-11-08,1.7596677159834602,2.183473648937689,1.642094240909265,2.057291269302368,5279836000
2016-11-15,2.073279272600191,2.3315475911780106,2.064424298501078,2.28702712059021,3459560000
2016-11-22,2.294898323111481,2.342862361302126,2.272269098571137,2.31482195854187,1247904000
2016-11-29,2.3155769745001784,2.326415999996103,2.0882071656474244,2.2633533477783203,3001168000
