Date,Open,High,Low,Close,Volume
2013-01-01,2.3333330154418945,2.363332986831665,2.259999990463257,2.2893331050872803,45792000
2013-01-08,2.299999952316284,2.299999952316284,2.140666961669922,2.2173330783843994,80892000
2013-01-15,2.2073330879211426,2.3233330249786377,2.20533299446106,2.301332950592041,119913000
2013-01-22,2.303999900817871,2.580667018890381,2.2839999198913574,2.5353329181671143,130930500
2013-01-29,2.539999961853028,2.566667079925537,2.461999893188477,2.5160000324249268,82870500
2013-02-05,2.5333330631256104,2.666666984558105,2.5,2.561332941055298,132091500
2013-02-12,2.563333034515381,2.5999999046325684,2.4633328914642334,2.4693329334259038,93546000
2013-02-19,2.4906671047210693,2.6433329582214355,2.2893331050872803,2.2920000553131104,304468500
2013-02-26,2.297333002090454,2.4066669940948486,2.25333309173584,2.371999979019165,149869500
2013-03-05,2.400000095367432,2.629333019256592,2.385999917984009,2.6066670417785645,103303500
2013-03-12,2.593333005905152,2.632667064666748,2.328000068664551,2.343333005905152,130707000
2013-03-19,2.3499999046325684,2.568000078201294,2.329333066940308,2.502000093460083,97302000
2013-03-26,2.532000064849853,3.111999988555908,2.487333059310913,2.9286670684814453,275425500
2013-04-02,2.9066669940948486,3.0333330631256104,2.680666923522949,2.7886669635772705,266883000
2013-04-09,2.7866671085357666,3.0093328952789307,2.688667058944702,2.886667013168335,181431000
2013-04-16,2.946000099182129,3.346667051315308,2.927333116531372,3.345999956130981,234268500
2013-04-23,3.400000095367432,3.6659998893737793,3.2653329372406006,3.662667036056519,246322500
2013-04-30,3.733333110809326,3.977333068847656,3.5333330631256104,3.9666669368743896,285918000
2013-05-07,4.133333206176758,5.866666793823242,3.6746668815612793,5.853332996368408,1392981000
2013-05-14,6.281332969665527,6.474667072296143,5.207333087921143,5.995999813079834,1545108000
2013-05-21,5.900000095367432,6.53000020980835,5.536666870117188,6.4720001220703125,685689000
2013-05-28,6.769999980926514,7.659999847412109,5.883333206176758,6.172667026519775,1428550500
2013-06-04,6.183332920074463,6.860000133514404,5.940667152404785,6.670000076293945,757980000
2013-06-11,6.545332908630371,6.983333110809326,6.269999980926514,6.813333034515381,542688000
2013-06-18,6.783332824707031,7.142000198364258,6.353332996368408,6.765999794006348,694786500
2013-06-25,6.873332977294922,7.851333141326904,6.703332901000977,7.811999797821045,567726000
2013-07-02,7.883333206176758,8.145333290100098,7.618000030517578,8.107333183288574,472555500
2013-07-09,8.309332847595215,8.883999824523926,8.052666664123535,8.484000205993652,644301000
2013-07-16,8.41866683959961,8.445332527160645,6.966667175292969,8.161999702453613,1282306500
2013-07-23,8.266667366027832,9.024666786193848,7.970666885375977,8.974666595458984,588025500
2013-07-30,8.986666679382324,9.65933322906494,8.545332908630371,9.645333290100098,619093500
