Price,Open,High,Low,Close,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2013-01-01,17.938477459219605,18.488286104034,17.86691565543435,18.320724487304688,370776852
2013-01-08,18.340420861829184,18.576303974547397,18.011533069970756,18.033973693847656,387036576
2013-01-15,17.936232940815938,18.326957917237134,17.48740901619963,17.566701889038086,455120424
2013-01-22,17.570438980682844,18.91242163902716,17.342535913301138,18.71917724609375,676810512
2013-01-29,18.61993880237573,19.364238510134747,18.614703036817193,18.925886154174805,475559964
2013-02-05,18.978498339916676,19.61532896647177,18.912921089422305,19.509357452392578,478596924
2013-02-12,19.492648964153055,19.779646810785835,19.39341078545908,19.770421981811523,300591108
2013-02-19,19.84772037842367,20.171370497880627,19.71057943432908,19.717561721801758,541865592
2013-02-26,19.82303588287726,20.517216671805528,19.558727597496617,20.483802795410156,457358184
2013-03-05,20.669067625773593,21.04483215918984,20.57232093923424,20.815933227539062,538516944
2013-03-12,20.7134509977513,20.742872007043204,19.98436072039596,20.141948699951172,409142448
2013-03-19,20.22797045813948,20.427699214388998,20.108534201274196,20.18807601928711,329262408
2013-03-26,20.284325829198487,20.296792841988488,19.779398507988624,19.977380752563477,297709992
2013-04-02,20.060913074117742,20.31749029716425,19.159774139575042,19.320602416992188,499244256
2013-04-09,19.33680862751966,19.872903493910368,19.277215924823633,19.49713897705078,409765824
2013-04-16,19.61333413513514,20.04644879448678,18.981739314338277,19.950450897216797,630892476
2013-04-23,19.9726426694519,20.513722420841507,19.862431236967666,20.422962188720703,435647916
2013-04-30,20.42146578410851,21.489915434449134,20.3556376730807,21.48243522644043,416938644
2013-05-07,21.518839105064764,22.004066257446034,21.21114525259556,21.880889892578125,398565036
2013-05-14,21.880143175567785,22.95482636799726,21.87116730575342,22.653865814208984,553026420
2013-05-21,22.641146760720723,22.73190889670853,21.718316024941018,21.775915145874023,364255380
2013-05-28,22.029750668599085,22.245186743193557,21.319611715833634,21.634037017822266,433034532
2013-06-04,21.639522796144156,22.216758801375526,21.125121676721022,22.197311401367188,462213324
2013-06-11,22.04146967052616,22.17761288342727,21.580927533519418,22.09832191467285,416527056
2013-06-18,22.158161573398726,22.71146318506708,21.524824020128875,21.687896728515625,617541840
2013-06-25,21.87415749912924,22.243688509964333,21.55624106286495,22.13896369934082,414992592
2013-07-02,22.196811011411125,22.59750954115009,21.874407601871482,22.56808853149414,264131604
2013-07-09,22.71545365821073,23.139341621878888,22.39080388274147,23.056808471679688,431595972
