Price,Open,High,Low,Close,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2013-01-01,0.2898226370816583,0.30435991018920033,0.288668885684355,0.29466837644577026,1913424000
2013-01-08,0.29536058292523015,0.2962836003918181,0.2782850486231366,0.28151556849479675,2486668000
2013-01-15,0.28013115309448294,0.28382316922466216,0.27482389022270326,0.28082340955734253,1691088000
2013-01-22,0.28059264320450156,0.29282244297806187,0.27690065464810565,0.2909764349460602,1943424000
2013-01-29,0.2898226289990715,0.2905148578120661,0.2803618568019857,0.28059259057044983,1947568000
2013-02-05,0.28197703843618493,0.2916685696830091,0.278515785135918,0.28866881132125854,2053524000
2013-02-12,0.2861305463924183,0.2951298214303161,0.27805428873429244,0.2937453091144562,2750156000
2013-02-19,0.2939761309375264,0.29536061603119285,0.28290008514258536,0.2838231027126312,2741564000
2013-02-26,0.2826692833945617,0.29651429604690194,0.2817462660465154,0.2921300530433655,2298952000
2013-03-05,0.2955473889051644,0.30181586088629064,0.29229705062418565,0.2948508858680725,1570132000
2013-03-12,0.29438655643274036,0.3008872052454166,0.2892789136786198,0.29136839509010315,1834088000
2013-03-19,0.29160067228057546,0.29392233139241014,0.28602867380635644,0.2881181836128235,1629652000
2013-03-26,0.2888146592052861,0.2981013233289845,0.28602867380635644,0.2881181836128235,1279588000
2013-04-02,0.28835029704046244,0.2895111264519446,0.2795279879779267,0.2885824739933014,1897368000
2013-04-09,0.2888146172941631,0.3071557382219144,0.285564306079805,0.2976369261741638,2935460000
2013-04-16,0.30042298942159007,0.3029767978981339,0.2871895100355453,0.2922971546649933,1952936000
2013-04-23,0.2948508996253476,0.3162101794855537,0.2943865734710718,0.31504935026168823,1880772000
2013-04-30,0.3157458711850363,0.32433600239209687,0.31365636185811663,0.32108569145202637,1452488000
2013-05-07,0.3210856826349247,0.3389624753434708,0.31388853016709295,0.3306044936180115,2499848000
2013-05-14,0.3345513192307233,0.3475526184402906,0.3313010082665082,0.3445344567298889,1624176000
2013-05-21,0.3447666582076449,0.34778482013294154,0.32944369931081924,0.3375695049762726,1515376000
2013-05-28,0.34185103491491936,0.3448845279284448,0.33018374767437353,0.3371841311454773,1920832000
2013-06-04,0.3392842908919293,0.3453512780665751,0.32948376886874053,0.3369508385658264,1667972000
2013-06-11,0.33251723802137784,0.3411510332470697,0.32598356642502074,0.3381175398826599,1336528000
2013-06-18,0.3397508922788719,0.36121867065553476,0.324583455887543,0.32948368787765503,3570056000
