Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-02-03,26.360298168996312,26.80742268909213,26.162318006284433,26.63168716430664,987632000
2015-02-10,26.837288451276393,28.469815045265026,26.835056401122685,28.380483627319336,1057268000
2015-02-17,28.472045413183753,29.70258140563965,28.344748703885212,29.70258140563965,1061316000
2015-02-24,29.689181498472344,29.836578581022106,28.275516914475688,28.829368591308594,1381355200
2015-03-03,28.80034078842219,28.936570817459412,27.929360741103665,28.393882751464844,1149481200
2015-03-10,28.23085462573355,28.41174951269979,27.16334681682198,27.904794692993164,1095439600
2015-03-17,28.116960426160784,28.86510795104545,27.951698389632735,28.40951919555664,1074033200
2015-03-24,28.413981957792114,28.59487513257018,27.379973691395616,28.221920013427734,874865200
2015-03-31,28.159385388066372,28.476511977725288,27.491636124835725,28.440778732299805,608504400
2015-04-07,28.505547818120675,28.713244353508433,27.84003221865845,28.329118728637695,725514400
2015-04-14,28.3626105821258,28.612736451123215,27.795358166020723,28.496606826782227,727501200
2015-04-21,28.608274416624777,29.73161226625087,28.210749753261027,29.624412536621094,1029362400
2015-04-28,30.028645012575293,30.04650823036799,27.82216617474634,28.74227523803711,1500025600
2015-05-05,28.619438911929446,28.686437892983715,27.549700895774997,28.210750579833984,1051758000
2015-05-12,28.167117524711596,29.31533186262448,27.99219461426177,29.196474075317383,868594400
2015-05-19,29.308613586805574,29.81992739775114,29.00586045734942,29.723493576049805,665658000
2015-05-26,29.736944808392092,29.806465018545342,28.95651577468412,29.274965286254883,921045600
2015-06-02,29.122475767887796,29.36467757757774,28.442966560956766,28.660499572753906,765611200
2015-06-09,28.413808619096493,29.194234309540366,28.17160854573547,28.463146209716797,845714800
2015-06-16,28.487812176434613,28.774865354117694,28.33980113024198,28.617883682250977,754302400
2015-06-23,28.58873172835357,29.109016064238663,27.915950171038084,27.927162170410156,842864400
2015-06-30,28.1603943057122,28.467631843638614,27.998926452523776,28.256826400756836,519523600
2015-07-07,28.23215528328294,28.290463494575594,26.736338101951212,28.18057632446289,1156393600
2015-07-14,28.265795429998736,29.81992086266363,28.04153491568041,29.618087768554688,826818400
2015-07-21,29.793013283329447,29.808709741284062,27.357542038475206,27.5324649810791,1319297200
2015-07-28,27.669264421957383,27.78812394371028,26.35509753907429,26.561418533325195,868476400
2015-08-04,26.332672659745487,26.90902218925306,25.1396066343808,26.848472595214844,1479904800
2015-08-11,26.539719245918555,26.623071840927498,24.69696467474628,26.393291473388672,1322601200
2015-08-18,26.228840980117994,26.456369841677144,20.725357415150548,23.230422973632812,1767322400
2015-08-25,25.030369764097443,25.800811833137107,23.316022467402707,25.402074813842773,1577544000
2015-09-01,24.814117039515175,25.406591472160407,24.185597672295877,24.615873336791992,967859600
2015-09-08,25.174549452352245,26.33246595185797,24.728502987699464,25.976530075073242,1244104400
2015-09-15,26.11620301107525,26.25362127843387,25.20158453280746,25.954004287719727,1076538400
2015-09-22,25.54175021700774,26.287413718300932,25.31422306901801,25.329992294311523,978333200
2015-09-29,25.417843601986558,25.571031062110343,24.174321462460256,24.95602798461914,1255408000
2015-10-06,24.92224089091141,25.399825817707374,24.377074310242836,25.140758514404297,960701200
2015-10-13,24.965046104689797,25.33224477545462,24.681198319907047,25.170047760009766,736708000
2015-10-20,25.082184033301843,26.859610066935826,24.965041479618712,25.969770431518555,1032471200
2015-10-27,25.996809568901465,27.33945219612116,25.679170087006913,27.29890251159668,1152926800
2015-11-03,27.2110389478078,27.89362371616886,27.04433549106713,27.16147804260254,787486000
2015-11-10,26.447449953825753,26.712150275599477,25.112633931187514,25.832077026367188,883162400
2015-11-17,25.999488302920756,27.130687777214977,25.63750481636129,26.639747619628906,737428000
2015-11-24,26.544733830772735,27.01531334250213,26.497223648253016,26.76418685913086,465672800
2015-12-01,26.865993772348617,27.11712025222237,25.841127086088942,26.759660720825195,798678800
2015-12-08,26.58771352676518,26.83205304440214,24.838879984920002,25.447465896606445,884354000
2015-12-15,25.32530163335342,25.519868136721342,23.884152469122142,24.28233528137207,1193513200
2015-12-22,24.2981736401769,24.660157254663577,24.02216059473267,24.166954040527344,422885600
2015-12-29,24.198617920124576,24.757430712884904,23.076468296371022,23.83437156677246,658826800
2016-01-05,23.92486845624353,23.94749210011277,21.816312742665286,22.29141616821289,1303520800
2016-01-12,22.748427607889347,22.893221037453113,21.574241717886682,21.974685668945312,1018391200
2016-01-19,22.264272342578806,22.97013981957926,21.13533384896563,22.497299194335938,1180714400
2016-01-26,22.608156362723765,22.823083606638296,20.902307076696157,21.816316604614258,1477942000
2016-02-02,21.587817456897906,22.019936626787423,21.049366951336832,21.495059967041016,920930800
2016-02-09,21.447925439048337,21.916508253899753,21.061229383547623,21.379684448242188,708403600
2016-02-16,21.613968051412932,22.49426818484393,21.520707248788483,22.037057876586914,810388400
2016-02-23,21.927879167150806,22.34414533304147,21.227278472991692,21.993844985961914,639953600
2016-03-01,22.212211320212127,23.59976332269971,22.159893009011554,23.1721248626709,809665600
2016-03-08,22.924181806855604,23.40868884966691,22.780877860138947,23.319974899291992,579046000
2016-03-15,23.647532097992556,24.486888118993697,23.62251052251165,24.091094970703125,769999200
2016-03-22,23.940964165890115,24.404998263914088,23.859075693565885,23.927316665649414,414769200
2016-03-29,23.85907728547659,25.519591519527523,23.856802123471336,25.276201248168945,663639200
2016-04-05,24.909969938076962,25.244347488093798,24.5937902071423,24.79850959777832,551095600
2016-04-12,24.871299692649156,25.565076375514064,24.325378991540568,24.448211669921875,774896000
2016-04-19,24.539196478772826,24.5869644517561,23.772632014380896,23.90228843688965,625052400
2016-04-26,23.63615922568747,23.95233905187796,21.018006655270906,21.300065994262695,1478210400
2016-05-03,21.427448401877594,21.814144384365587,20.892899859626706,21.106719970703125,841534400
2016-05-10,21.358800923858958,21.60138397742799,20.475430271496663,21.484668731689453,977492800
2016-05-17,21.63801224681212,22.242182921386494,21.2855790623093,22.068254470825195,757864000
2016-05-24,22.24904146440706,23.052314269268113,22.162076392526643,22.965349197387695,663925600
2016-05-31,22.79370153631838,23.31777380726313,22.11400954410617,22.571714401245117,653878000
2016-06-07,22.713603964769344,22.88295427622966,22.22157088484528,22.2764949798584,558369600
2016-06-14,22.271923018160063,22.537392729877062,21.747850635689087,21.763870239257812,752496000
2016-06-21,21.72725397630346,22.17351559267136,20.94000092383313,21.063581466674805,871226800
2016-06-28,21.260397428198893,22.077400776787304,21.086469040716153,21.944665908813477,555355200
2016-07-05,21.830240203349607,22.347447350950745,21.59681141765694,22.194116592407227,546003600
2016-07-12,22.237595546023094,22.91499869202972,22.16207380693978,22.846343994140625,622438400
2016-07-19,22.78454766024485,23.114095722334547,22.18037737708407,22.2764949798584,605818000
2016-07-26,22.15750025785321,24.29269462501883,22.065958903373357,24.26980972290039,1017424000
2016-08-02,24.269805436033035,24.800743103027344,23.800657168445017,24.800743103027344,640074000
2016-08-09,24.90287929067662,25.204299507445477,24.79473567705184,25.190494537353516,489347200
2016-08-16,25.225008288152598,25.363065018183686,24.815444436236465,24.96730613708496,529293600
2016-08-23,24.985717496264517,25.153685617295785,24.456506355239565,24.578454971313477,491022400
2016-08-30,24.343759885273343,24.84996211506101,24.27473151054571,24.787837982177734,432121200
2016-09-06,24.8269500162649,25.0248294589453,23.591354206336934,24.260923385620117,856386000
2016-09-13,24.73721698678052,26.73211626795088,24.675091099490885,26.13387680053711,1559833600
2016-09-20,26.011923938734686,26.446798056741407,25.66678563838242,25.972806930541992,735768400
2016-09-27,26.000419626882458,26.377770709348745,25.724309678163205,25.88997459411621,592865600
2016-10-04,26.014228583444943,26.86326952681188,25.915288848159733,26.702205657958984,562254400
2016-10-11,27.081854730494683,27.309647301806738,26.626273098799373,27.04734230041504,784389200
2016-10-18,27.192301161400316,27.19920364776864,26.184497775941775,27.07035255432129,461781200
2016-10-25,27.139383699115935,27.23372237645318,26.04644537011056,26.124677658081055,852425200
2016-11-01,26.1062659989567,26.17759403340918,24.87527283496564,25.40448570251465,649948400
2016-11-08,25.51179145428858,25.83788809261377,24.070957846458413,24.447933197021484,903538000
2016-11-15,24.6468259672128,25.900328378727725,24.55200471456658,25.840198516845703,705722000
2016-11-22,25.89108120160953,26.011344472806353,25.516419064327792,25.803197860717773,368247200
2016-11-29,25.620487015801142,25.948895077281673,25.035365138303142,25.23426055908203,650522000
2016-12-06,25.324460060423725,26.596464903641355,25.245827880701338,26.20330047607422,576158000
2016-12-13,26.328183245946327,27.146891922975687,26.307369470896514,26.975749969482422,785682400
2016-12-20,26.99887278636157,27.174641172252706,26.73290786029091,26.9479923248291,342174400
2016-12-27,26.947996910702113,27.294907282574822,26.695909554090427,26.78610610961914,339314400
2017-01-03,26.781481707931416,27.621004181854,26.540956969059184,27.519243240356445,549629600
2017-01-10,27.468362639683626,27.736640842552813,27.338849998010172,27.530807495117188,420995200
2017-01-17,27.368912609554155,27.940158592711846,27.341160911248362,27.771329879760742,553592800
2017-01-24,27.64875503601968,28.317135488875394,27.637190652131654,28.129802703857422,531466400
2017-01-31,28.018799912634545,30.181207945075855,27.896225174177875,30.132638931274414,984998400
2017-02-07,30.19044807671155,30.949028577712983,30.169634303876233,30.82645034790039,530554800
2017-02-14,31.001910765817904,31.652284961972093,30.95080970827516,31.524532318115234,454528400
2017-02-21,31.64300267972491,31.93334808521669,31.422340880402242,31.80559539794922,432665200
2017-02-28,31.840432409809544,32.58371578580246,31.752166290572827,32.36537551879883,515866400
2017-03-07,32.30034050029565,32.51403426297575,31.833466430726006,32.33285903930664,381375600
2017-03-14,32.3560970106175,32.867104283560195,32.24924832767891,32.85781478881836,502639600
2017-03-21,33.00878617641528,33.16905739555371,32.19814058790224,32.723087310791016,526828400
2017-03-28,32.73005207507795,33.563923085189174,32.66268996784054,33.37810134887695,493678000
2017-04-04,33.27358741627889,33.78691971355235,33.19228927539541,33.2550048828125,417455600
2017-04-11,33.20156762307258,33.29680173585225,32.53261089130901,32.94374084472656,340537600
2017-04-18,32.84617985738887,33.43615987402353,32.623193135294386,33.36415481567383,359202800
2017-04-25,33.42687710780817,34.191064436433955,33.278220444598844,34.047054290771484,430489200
2017-05-02,34.27004801987623,35.70087105708279,33.51050697593926,35.54059982299805,762004800
2017-05-09,35.74035446227129,36.38608231649706,35.33154943515694,36.16542053222656,602911600
2017-05-16,36.37066676432306,36.398653825707214,34.9176136990288,35.91585922241211,617246400
2017-05-23,36.12810782415048,36.12810782415048,35.60799465909919,35.82723617553711,321040400
2017-05-30,35.782910723121404,36.256377454672496,35.503029454841865,35.901859283447266,456338400
2017-06-06,35.894870040926,36.37999933508838,33.23832316586471,33.91703796386719,824541200
2017-06-13,34.322857616703544,34.40215664908475,33.16601064754442,34.1316032409668,723058000
2017-06-20,34.25523179312129,34.58409407868321,33.72812184380131,34.010337829589844,505616000
2017-06-27,33.821410451598304,34.0896328716865,33.18467981557407,33.4692268371582,462582400
2017-07-04,33.51353803350444,34.0406478572463,33.21499751541726,33.83306884765625,343962800
2017-07-11,33.75610380882722,35.19516347053881,33.67447368628531,34.88262939453125,455165200
2017-07-18,34.79865691806955,35.55433950436604,34.67504266830421,35.47270584106445,415125200
2017-07-25,35.405074308017866,35.91585953604116,34.35551679034273,34.68904113769531,416683200
2017-08-01,34.77534060517661,37.25929198031048,34.61440788260082,37.0400505065918,699331600
2017-08-08,36.99107191562432,37.74441995879258,36.06512869362787,37.282615661621094,606086000
2017-08-15,37.61869115872635,38.05186825724432,36.319152717452766,36.81087112426758,555497200
2017-08-22,37.04969933690485,37.93244931203623,37.00052964415354,37.808349609375,449074800
2017-08-29,37.48756115630298,38.62085067407879,37.464144636761304,38.41245651245117,400650800
2017-09-05,38.342212021535396,38.459287478089706,37.11994396927968,37.815372467041016,532964000
2017-09-12,38.07527257678211,38.39137767596876,36.97476421787018,37.15271759033203,871064400
2017-09-19,37.349425318793514,37.41030686639429,34.92596457390116,35.251434326171875,809225600
2017-09-26,35.53943289444375,36.22783729763386,35.51836016525062,36.0147590637207,516673200
2017-10-03,36.06158513634611,36.69847598168016,35.698654036092364,36.490081787109375,365393600
2017-10-10,36.54159590486786,37.46415119982103,36.31681299847047,37.43605422973633,356653600
2017-10-17,37.41263734103426,37.6678610111063,36.29808013994457,36.567352294921875,495656400
2017-10-24,36.59545094479976,39.35375246363459,36.35661954472588,39.03764724731445,580479200
2017-10-31,39.31393310938156,40.97406563939496,38.700458919218576,40.8007926940918,822011600
2017-11-07,40.721192450978634,41.2667645916006,40.540895219613624,40.7352409362793,481524800
2017-11-14,40.663130657322434,40.76652800740704,39.56806752360809,39.944053649902344,462960000
2017-11-21,40.13204503908441,41.24121064938862,40.13204503908441,40.90987014770508,341854800
2017-11-28,40.959227222807165,41.09317119362969,39.281379533473086,39.90176010131836,727696400
2017-12-05,39.72785964907972,40.6278819926097,39.11688086722809,40.5761833190918,560850000
2017-12-12,40.45398913977053,41.64070291179925,40.29184719970772,41.4574089050293,533178000
2017-12-19,41.1307689728862,41.36341301965081,40.71248228446775,41.126068115234375,352845200
2017-12-26,40.13675490582415,40.38349796428885,39.76546600002373,39.76781463623047,388655200
2018-01-02,39.98636154104711,41.26707113013924,39.774865944558535,40.97098159790039,486944800
2018-01-09,41.01796555488943,41.67829429194218,40.65372624996015,41.614845275878906,358518800
2018-01-16,41.805200034751834,42.32218684503443,41.14017384695968,41.59370803833008,618719200
2018-01-23,41.664206575603465,42.16709081196724,39.260232250034484,39.46937561035156,860426400
2018-01-30,38.89834621562045,39.62447288898875,36.658865791013,36.77401351928711,1140360800
2018-02-06,36.38392071650189,38.51295403669306,35.305305067907675,38.23566436767578,1222940000
2018-02-13,38.212223261367214,41.24891186359116,38.141437316267606,40.68498611450195,658069600
2018-02-20,40.59533964047198,42.32721780967406,40.349948769439,42.228118896484375,697474400
2018-02-27,42.25877731457094,42.61741983305433,40.68970279499703,41.72080993652344,769470400
2018-03-06,41.97799664834574,43.03505494616022,41.119136106311,42.87696838378906,574633600
2018-03-13,43.08224674854881,43.29696279597415,40.97520827088329,41.36216735839844,626628800
2018-03-20,41.3480194049434,41.71610207615123,38.91772544976733,40.765220642089844,707060400
2018-03-27,40.979929211814905,41.32677714195128,38.8068245723238,39.32827377319336,634305600
2018-04-03,39.55478989711715,41.10970472363278,38.877612288673944,40.12343215942383,623358800
2018-04-10,40.8194841805713,41.57216773081966,40.4726362523984,41.484867095947266,481728800
2018-04-17,41.64296061390907,42.22103939029507,38.717168349229446,38.9885139465332,736701200
2018-04-24,39.0899657827519,39.46512666359807,37.900775420720734,38.99322509765625,672481200
2018-05-01,39.26457100419539,44.28088339823529,38.995587253251685,43.68864822387695,1011318800
2018-05-08,43.64853659890541,44.9179493619349,43.33707983750694,44.39413833618164,506377200
2018-05-15,44.24082477966346,44.83060900411695,43.842900686687216,44.44215774536133,387483200
2018-05-22,44.61980770337404,44.92061810844165,43.99923038026778,44.667179107666016,303976400
2018-05-29,44.43505415225821,45.813581093512056,44.08923605373666,45.436973571777344,473584400
2018-06-05,45.73068332885546,45.99833338169009,44.94904253111742,45.294857025146484,435248400
2018-06-12,45.332753501869114,45.68567712354968,44.34030693488943,44.705074310302734,561454800
2018-06-19,43.85237153799366,44.61269565768699,42.80781541985453,43.148895263671875,555130400
2018-06-26,43.34312827856965,44.3639970225155,43.23653810298213,44.3355712890625,430754800
2018-07-03,44.48005271243875,45.16457973616899,43.4733951119998,45.14089584350586,271203200
2018-07-10,45.17169140299712,45.63119797975706,44.43742201950581,45.21906280517578,321474800
2018-07-17,44.94430011942008,45.607510540993175,44.81402606289939,45.38486099243164,355521200
2018-07-24,45.58383273066501,46.41521595008008,44.78324616742228,44.982208251953125,398149200
2018-07-31,45.074565412747624,49.56307231404597,44.8471776842823,49.52043914794922,914342000
2018-08-07,49.57967368143956,49.96575408864134,48.44274182280718,49.47308349609375,488430400
2018-08-14,49.95321351965175,52.09718682234208,49.50159779178345,51.21297836303711,575082800
2018-08-21,51.53148030559653,51.99260205926306,50.82791238339653,51.80244827270508,412250400
2018-08-28,52.05676948888846,54.40040581511717,52.035378142676315,54.10567092895508,568662000
2018-09-04,54.29107431486129,54.59056406710586,51.453039423775884,51.895145416259766,688597600
2018-09-11,51.81909015839297,54.27682148570775,51.474438424602845,51.78819274902344,783714000
2018-09-18,51.7667807645514,52.834015886281186,51.1749318158285,52.479854583740234,836977600
2018-09-25,52.23266274100525,54.531137157681734,52.22077745072772,54.017723083496094,501002000
2018-10-02,54.01535140730737,55.493791678771224,52.33962690889907,53.18818664550781,594917600
2018-10-09,53.15728630295651,54.02010694936778,50.46662246459354,51.66458511352539,772539600
2018-10-16,52.037757261575166,53.090731661055536,50.62824952052202,52.44658660888672,586086000
2018-10-23,51.30091606876927,53.29752162965434,48.9858013948358,50.44760513305664,810972000
2018-10-30,50.188527472975274,52.853049122012024,47.103294742681825,47.91619873046875,1163338000
2018-11-06,47.99463869955669,49.943707114954876,46.06220679328388,46.152530670166016,704684800
2018-11-13,45.70770882058838,47.03149538602716,44.12393200621876,44.331443786621094,932065200
2018-11-20,42.54493867161537,43.284354342222166,40.61053553185253,41.65048599243164,670287600
2018-11-27,40.90867984131574,44.112014413399635,40.75841429028105,44.08339309692383,838215600
2018-12-04,43.160313269575,43.503783606840734,38.95758034947598,40.45310592651367,755001200
2018-12-11,40.944464679332775,41.16151939217457,38.814472912684096,39.103084564208984,799198400
2018-12-18,39.44654675588215,39.9593647039928,34.964741648088754,35.02198791503906,1122302400
2018-12-25,35.372620167298315,38.0106584993329,34.99575702850237,37.6242561340332,755978000
2019-01-01,36.94447233769295,37.88901594331015,33.86994055539396,35.284366607666016,966947200
2019-01-08,35.67315319066402,36.85860129041054,35.42509327879525,35.77810287475586,725470000
2019-01-15,35.84249714404621,37.65763933734888,35.790022312738955,37.404808044433594,491411200
2019-01-22,37.30701821105564,37.71727404739224,36.183584273747925,37.28078079223633,554774800
2019-01-29,37.268854405758155,40.944458776160424,36.758420321398354,40.84666442871094,830400800
2019-02-05,41.23067570794029,41.877068208179054,40.171643542270374,40.41254806518555,563585200
2019-02-12,40.74637268927519,41.31648403987709,40.573900984261556,40.82302474975586,364944800
